week,game,play,lat_dist,lon_dist,ball_prox,db_prox,sl_prox,bl_prox,qb_speed,t_throw,result,route
11.0,2018111802.0,2144.0,8.620000000000001,3.0199999999999996,1.1168258592994695,9.140787712226992,23.593333000000005,,3.12,3.0,1.0,
11.0,2018111802.0,2263.0,4.680000000000003,11.189999999999998,1.708391055935377,2.2032702966272706,25.323333,,0.28,2.5,1.0,HITCH
11.0,2018111802.0,2288.0,12.149999999999999,11.57,0.6926037828369087,2.0862646045025075,0.6733330000000066,1.9401030900444418,5.35,5.699,0.0,OUT
11.0,2018111802.0,2381.0,14.489999999999998,9.919999999999987,1.2954149914216708,2.236515146382878,14.37,5.693267954347485,0.56,2.8000000000000007,1.0,HITCH
11.0,2018111802.0,2406.0,5.34,16.86,2.5373411280314695,4.521736392139645,18.743333,3.7529321869706043,5.24,3.299999999999997,1.0,CROSS
11.0,2018111802.0,2453.0,10.639999999999997,10.079999999999991,1.0154801819828894,1.2758134659894442,18.22,,0.99,3.6990000000000016,1.0,HITCH
11.0,2018111802.0,2478.0,10.569999999999997,7.730000000000004,1.397139935725838,0.6140032573203444,14.603333000000006,5.158303984838425,0.49,2.801,1.0,OUT
11.0,2018111802.0,2561.0,7.77,10.09,0.656201188660917,2.505294393878691,15.17,5.400453684645392,4.83,2.401,1.0,FLAT
11.0,2018111802.0,2586.0,3.129999999999999,11.250000000000004,2.3579016094824583,2.741824210265861,26.183333000000005,,0.44,2.6999999999999957,1.0,HITCH
11.0,2018111802.0,2611.0,9.700000000000001,11.57,1.032472759931225,1.905413340984047,14.9,,1.07,2.599,1.0,OUT
11.0,2018111802.0,2708.0,21.71,35.09,0.5521775076911318,0.7244998274671955,3.09,,0.36,2.6000000000000014,0.0,GO
11.0,2018111802.0,2730.0,14.61,27.160000000000004,5.670564345812506,5.650079645456328,13.903333000000003,6.242339305100292,1.71,3.200000000000003,0.0,HITCH
11.0,2018111802.0,2757.0,11.680000000000003,8.46,1.9665706191235532,0.5199999999999955,16.663333,5.086305142242256,1.15,2.5,0.0,IN
11.0,2018111802.0,2792.0,7.84,10.93,0.8125269226308744,4.9745351541626475,16.44,4.369759718794611,0.7,2.8999999999999986,1.0,CROSS
11.0,2018111802.0,2823.0,11.360000000000001,20.400000000000002,2.0094277792446302,1.61058995402306,10.34,2.205855842977955,3.42,4.0,0.0,CROSS
11.0,2018111802.0,2845.0,20.29,7.390000000000001,1.2288612614937515,6.3846769691191145,8.493333,4.92302752379062,0.97,1.9009999999999998,1.0,FLAT
11.0,2018111802.0,2890.0,12.260000000000005,12.239999999999998,1.7065169205138222,6.571362111465168,14.103333000000006,4.161838536031883,0.71,1.8999999999999986,1.0,SLANT
11.0,2018111802.0,2915.0,1.3999999999999986,19.649999999999995,4.480100445302538,5.871047606688268,23.463333000000002,1.9019200824430056,6.7,7.199999999999999,0.0,
11.0,2018111802.0,3059.0,28.37,27.450000000000003,0.4491102314577101,0.728354309385208,1.61,,0.86,2.5,0.0,GO
11.0,2018111802.0,3120.0,17.05,10.969999999999999,1.459075049474839,5.2900850654786264,5.203333000000001,3.618729058661343,0.48,2.3989999999999974,1.0,HITCH
11.0,2018111802.0,3177.0,7.23,9.689999999999998,1.2371337841963639,10.436153505961865,15.023333000000001,4.995137635741383,1.78,2.5989999999999966,1.0,ANGLE
11.0,2018111802.0,3277.0,7.010000000000002,9.75,2.5547211198093613,3.7387698511676266,15.17,,0.67,2.9010000000000034,1.0,ANGLE
11.0,2018111802.0,3324.0,5.649999999999999,7.420000000000002,0.42047592083257074,2.8577263689863632,23.173333000000003,,3.32,2.401,0.0,SCREEN
11.0,2018111802.0,3346.0,8.389999999999999,21.880000000000003,0.3905124837953317,1.1531261856362462,13.7,6.486485951576555,2.94,2.8999999999999986,1.0,HITCH
11.0,2018111802.0,3371.0,2.9200000000000017,6.890000000000001,1.1225862995779043,6.131427240047779,23.17,,4.66,2.5989999999999966,0.0,
11.0,2018111802.0,3393.0,2.8000000000000007,13.57,1.4572576985557486,1.8830294740125508,24.973333000000004,,0.31,2.5,1.0,HITCH
11.0,2018111802.0,3418.0,12.419999999999998,14.469999999999999,0.6356099432828258,1.015135458941318,9.583333000000003,,4.58,3.0989999999999993,0.0,OUT
11.0,2018111802.0,3487.0,13.280000000000001,21.36,1.4131525041551611,1.4996666296213976,11.38,2.4169609016283227,0.57,2.4010000000000034,0.0,OUT
11.0,2018111802.0,3582.0,18.130000000000003,12.669999999999998,1.1125196627475877,4.062819218227658,5.81,1.4511374848717817,0.51,2.100999999999999,1.0,HITCH
11.0,2018111802.0,3629.0,18.44,14.920000000000002,1.3880922159568485,2.332144935461779,1.61,3.86943148278917,4.27,4.0,1.0,HITCH
11.0,2018111802.0,3660.0,14.760000000000002,9.399999999999999,2.2168671588527826,3.2101401838549006,7.81,3.8193716760744882,0.55,1.899000000000001,1.0,HITCH
11.0,2018111802.0,3685.0,0.9199999999999982,8.960000000000008,1.937524193397324,3.5196732802917996,23.18,5.40891856104342,0.6,3.2989999999999995,1.0,HITCH
11.0,2018111802.0,3710.0,19.91,18.769999999999996,1.3017680284904884,3.4024843864446965,4.29,3.841666305133748,0.98,2.799999999999997,1.0,HITCH
11.0,2018111802.0,3748.0,23.89,19.599999999999994,0.15652475842498273,1.0062305898749002,5.553333000000002,6.033274401185479,0.94,3.0,0.0,OUT
11.0,2018111802.0,3770.0,10.41,20.89999999999999,2.1636312070221164,2.2636695871968673,0.1,7.723632565056421,6.34,4.698999999999998,0.0,HITCH
11.0,2018111802.0,3792.0,3.469999999999999,20.460000000000008,1.6929559947027548,1.259364919314494,21.49,2.6484901359076276,0.39,3.0,0.0,
11.0,2018111802.0,3825.0,11.09,30.60000000000001,1.5086417732516872,0.2561249694973163,11.3,2.4418230894149553,0.76,2.799999999999997,0.0,GO
11.0,2018111802.0,3847.0,7.859999999999999,12.610000000000014,1.49452333538155,1.7438463235044532,22.583333000000003,2.4808063205337123,0.79,3.1999999999999993,1.0,HITCH
11.0,2018111802.0,3872.0,9.270000000000003,14.39,1.1229425630903866,0.9386160024205897,13.793333000000004,6.646773653435177,0.46,2.0,1.0,SLANT
11.0,2018111802.0,3999.0,2.0199999999999996,14.799999999999997,1.5651836952894713,0.5950630218724728,25.92,5.393709298803559,1.55,3.3000000000000007,0.0,HITCH
11.0,2018111802.0,4021.0,7.25,19.680000000000007,0.8154140052758411,3.3892181989361494,17.17,,1.49,2.701,1.0,HITCH
11.0,2018111802.0,4174.0,1.2800000000000011,7.259999999999998,1.000199980003999,7.964753605730692,26.62,6.0937016664749795,4.88,2.198999999999998,0.0,
11.0,2018111802.0,4269.0,0.41999999999999815,0.46000000000000085,0.014142135623730649,4.678653652494488,23.86,1.8031361568112385,1.1,3.5999999999999996,0.0,
11.0,2018111802.0,4291.0,19.52,20.06,2.211176157613865,8.06385143712358,3.61,1.8212358441453955,1.0,2.9010000000000034,1.0,HITCH
11.0,2018111802.0,4328.0,3.01,21.28,2.204223219186294,4.120109221853231,11.41,2.822144574609887,6.3,4.699999999999999,1.0,CROSS
11.0,2018111802.0,4359.0,6.66,0.8100000000000023,1.0212247548899307,4.158004329002078,15.86,5.517191314428021,2.5,1.8000000000000003,1.0,SCREEN
11.0,2018111802.0,4384.0,22.790000000000003,15.459999999999994,1.5838244852255592,1.8651005334833843,5.6633330000000015,4.7365916015633,0.92,2.8000000000000007,1.0,HITCH
11.0,2018111802.0,4426.0,7.109999999999996,9.02000000000001,0.8825531145489179,2.42689101527036,16.903333000000003,2.6437851652507556,2.44,2.9010000000000002,1.0,CROSS
11.0,2018111802.0,4457.0,19.940000000000005,36.06999999999999,3.790118731649447,0.9501578816175713,0.4933329999999998,1.8082588310305543,1.38,2.0,0.0,GO
11.0,2018111802.0,4479.0,5.460000000000001,23.230000000000004,0.8711486669908851,3.666742423459821,17.183333000000005,3.798631332466997,0.91,2.8000000000000007,1.0,IN
11.0,2018111802.0,4504.0,2.5500000000000007,22.370000000000005,1.4142842712835353,0.6835934464284966,25.88,5.003398844785414,0.32,2.3000000000000043,0.0,POST
11.0,2018111802.0,4548.0,10.820000000000004,13.569999999999993,1.6153327830512203,0.7816009211867649,14.393333000000005,3.4611269840905825,0.48,2.299999999999997,1.0,SLANT
11.0,2018111803.0,122.0,19.98,13.210000000000008,0.5748912940721891,5.764312621640156,6.593333000000001,4.355869603190617,0.97,2.5,1.0,OUT
11.0,2018111803.0,153.0,8.379999999999999,11.64,0.14000000000000057,1.4426711336961022,17.22,6.987739262451055,0.5,2.0,1.0,SLANT
11.0,2018111803.0,231.0,2.9499999999999993,10.909999999999997,0.270185121722129,2.217318199988442,19.373333000000002,3.0178303464575342,4.9,2.3999999999999986,1.0,IN
11.0,2018111803.0,256.0,13.46,9.110000000000001,0.8041144197189858,1.5307514494521963,6.74,,6.25,1.5,0.0,GO
11.0,2018111803.0,300.0,9.74,9.159999999999998,0.3138470965295048,5.83144064532942,12.26,2.2539964507514227,3.28,2.2989999999999995,1.0,FLAT
11.0,2018111803.0,369.0,17.85,16.09,0.9413288479591012,0.6675327707311494,6.253333000000005,,1.24,1.9009999999999998,1.0,HITCH
11.0,2018111803.0,416.0,11.870000000000001,2.6400000000000006,0.5412947441089763,13.35329921779633,15.68,,0.68,2.601,1.0,FLAT
11.0,2018111803.0,482.0,13.740000000000002,7.109999999999999,0.8183520025025942,1.8383144453547595,10.073333000000005,2.5228555249954394,1.89,1.4009999999999998,1.0,FLAT
11.0,2018111803.0,529.0,13.700000000000003,1.2800000000000011,0.2906888370749703,4.567548576643702,15.693333000000003,5.641710733456649,2.44,1.4010000000000034,1.0,SCREEN
11.0,2018111803.0,576.0,19.64,13.709999999999994,0.5590169943749475,0.7427651041883897,1.3333330000000032,,0.58,2.600999999999999,1.0,OUT
11.0,2018111803.0,808.0,1.9000000000000021,7.269999999999996,0.16124515496597416,5.580680962033213,25.07,7.371655173704206,5.31,2.3999999999999986,0.0,
11.0,2018111803.0,830.0,7.27,10.510000000000005,1.0667708282475623,5.013990426795812,22.343333000000005,,0.3,2.199,1.0,HITCH
11.0,2018111803.0,898.0,13.590000000000003,2.1799999999999926,0.6090155991434076,5.046236221185049,15.713333000000006,4.942721922180123,1.58,1.5,1.0,FLAT
11.0,2018111803.0,923.0,7.440000000000001,6.269999999999996,0.7071067811865505,1.423938200906198,20.57,3.305525676802406,0.37,2.8000000000000007,1.0,CROSS
11.0,2018111803.0,992.0,9.09,12.969999999999999,0.9741663102366038,6.3522043418013565,17.87,3.948227450388338,0.78,2.301000000000002,1.0,SLANT
11.0,2018111803.0,1017.0,8.259999999999998,10.89,0.830240928887511,5.358973782357963,21.933333000000005,2.8040863039500055,0.33,2.700000000000003,1.0,CROSS
11.0,2018111803.0,1042.0,7.710000000000001,4.699999999999999,0.5247856705360732,3.081720298794166,14.753333000000005,5.984847533563408,2.71,2.699,1.0,SCREEN
11.0,2018111803.0,1067.0,18.009999999999998,37.8,0.4964876634922565,0.8823831367382338,3.9433330000000026,3.8716404791767527,1.12,3.100999999999999,0.0,GO
11.0,2018111803.0,1108.0,20.490000000000002,5.559999999999988,0.6879680225126737,4.220154025625134,9.31,,1.18,1.6999999999999993,1.0,FLAT
11.0,2018111803.0,1155.0,9.33,2.8599999999999994,0.44283179650968973,9.12066335306813,13.82,4.237570058417917,3.25,2.0989999999999966,1.0,SCREEN
11.0,2018111803.0,1206.0,15.280000000000001,24.720000000000002,0.5679788728465153,5.58452325628607,10.953333,2.952033197645313,0.59,3.7989999999999995,0.0,CROSS
11.0,2018111803.0,1250.0,23.18,9.549999999999997,0.5261178575186402,4.185510721524912,5.703333000000001,3.052769234645816,0.81,2.6000000000000014,1.0,SCREEN
11.0,2018111803.0,1297.0,24.799999999999997,17.929999999999993,1.3738267721950976,3.0232432915661924,3.033333000000006,2.8487190103623816,1.13,2.7989999999999995,0.0,HITCH
11.0,2018111803.0,1408.0,10.529999999999998,9.099999999999994,0.34525353003264164,0.8013114251026279,16.96,3.9059057848340393,1.19,2.100999999999999,1.0,SLANT
11.0,2018111803.0,1458.0,6.579999999999998,3.6799999999999926,0.9818350166906901,9.113928900315164,19.26,6.624145227876585,3.47,2.401,1.0,SCREEN
11.0,2018111803.0,1522.0,20.07,9.339999999999996,0.7798717843338067,4.680480744538965,3.94,,1.22,2.8999999999999986,1.0,FLAT
11.0,2018111803.0,1547.0,20.35,29.680000000000003,0.8376156636548774,0.9534149149242424,1.45,5.550819759278805,0.76,2.200000000000003,0.0,GO
11.0,2018111803.0,1569.0,5.719999999999999,6.520000000000003,0.37576588456111715,2.094970166852023,17.05,0.8868483523128359,1.08,1.5000000000000036,0.0,HITCH
11.0,2018111803.0,1611.0,13.07,11.009999999999998,2.6236615635405407,2.171543230055528,11.97,4.042783694436298,1.07,1.5,0.0,HITCH
11.0,2018111803.0,1740.0,10.069999999999997,37.0,0.6537583651472447,0.6390618123468192,12.143333000000005,2.9042899304304997,0.97,3.201,0.0,CROSS
11.0,2018111803.0,1767.0,11.45,10.010000000000005,2.145600149142425,6.022167383924164,18.22,5.301848734168108,0.46,2.7010000000000005,0.0,HITCH
11.0,2018111803.0,1789.0,25.14,29.520000000000003,1.1172287142747446,0.9808159868191412,1.91,5.509673311549431,1.34,3.0,0.0,
11.0,2018111803.0,1833.0,21.650000000000002,44.66,2.4473863609981983,1.0420172743289824,0.06333300000000008,2.9979326209906643,1.06,2.901,0.0,GO
11.0,2018111803.0,1859.0,4.050000000000001,9.0,0.5824946351684303,1.3813037319865618,19.253333000000005,3.0533424308452535,1.11,2.4010000000000034,0.0,CROSS
11.0,2018111803.0,2001.0,23.460000000000004,18.979999999999997,1.5202960238058931,0.9929753269845162,7.4033330000000035,1.925201288177418,1.45,2.6999999999999993,0.0,HITCH
11.0,2018111803.0,2097.0,3.25,20.07,0.876926450735751,0.8260750571225354,20.64,6.7561305493603365,0.37,2.5000000000000036,0.0,POST
11.0,2018111803.0,2119.0,24.720000000000002,20.68,0.5412947441089754,0.5675385449465128,3.553333000000002,4.214747916542575,0.22,2.599,1.0,HITCH
11.0,2018111803.0,2271.0,5.799999999999997,6.829999999999998,0.6053924347066083,4.9492019558712705,17.07,,0.21,2.799999999999997,1.0,CROSS
11.0,2018111803.0,2312.0,15.120000000000001,14.25,0.6844705983459057,1.3840520221436725,6.27,,0.93,2.6999999999999993,1.0,OUT
11.0,2018111803.0,2365.0,3.7799999999999976,12.260000000000005,0.5263078946776297,3.3428281439523633,22.433333000000005,4.529812358144643,1.26,2.5,1.0,ANGLE
11.0,2018111803.0,2412.0,10.100000000000001,8.759999999999998,0.8700000000000045,1.8179658962697796,18.013333000000003,5.812271500885001,0.78,1.7989999999999995,1.0,HITCH
11.0,2018111803.0,2437.0,16.849999999999998,6.390000000000004,1.155248890932165,4.006320007188642,11.54,,2.16,1.6010000000000062,0.0,FLAT
11.0,2018111803.0,2484.0,17.879999999999995,27.0,0.7766595135579021,0.7727871634544644,1.6533330000000035,5.430957558294857,5.95,4.0,0.0,HITCH
11.0,2018111803.0,2552.0,14.92,5.34,0.34713109915419554,9.037815001425951,8.65,5.506768562414804,0.8,2.0,1.0,FLAT
11.0,2018111803.0,2634.0,17.04,5.740000000000002,0.651152823843987,6.330939898624847,9.123333000000002,7.223572523343281,1.08,3.3000000000000007,1.0,FLAT
11.0,2018111803.0,2659.0,1.0399999999999991,0.490000000000002,1.1428035701729329,7.800801240898272,23.213333000000002,5.793694848712695,0.93,3.3999999999999986,0.0,
11.0,2018111803.0,2684.0,7.84,20.660000000000004,0.610737259384098,0.21023796041628715,15.363333000000004,2.901396215617576,0.09,3.4000000000000004,0.0,HITCH
11.0,2018111803.0,2732.0,7.949999999999999,7.619999999999997,0.29154759474226427,1.4940214188558338,18.98,4.8009374084651455,2.24,1.7000000000000028,1.0,SLANT
11.0,2018111803.0,2796.0,4.349999999999998,6.990000000000002,0.5748912940721969,4.588387516328593,19.223333000000004,2.87445647036096,0.99,3.9010000000000034,0.0,ANGLE
11.0,2018111803.0,2818.0,14.21,8.75,0.9551963149007623,2.9500677958311448,14.08,1.954891301325985,2.32,2.698999999999998,0.0,OUT
11.0,2018111803.0,2898.0,15.120000000000001,6.489999999999995,0.8579627031520584,3.7678906565875776,14.08,,0.89,1.899000000000001,1.0,SCREEN
11.0,2018111803.0,2924.0,4.379999999999999,13.25,0.906862723900366,0.9207062506576136,17.5,5.565366115539928,1.17,2.401,0.0,IN
11.0,2018111803.0,2984.0,26.189999999999998,19.480000000000004,0.3935733730830834,5.054364450650543,3.3933330000000055,2.580697580112795,0.74,2.7989999999999995,1.0,HITCH
11.0,2018111803.0,3015.0,0.11000000000000298,15.909999999999997,0.6746851117373237,2.230201784592596,23.633333000000004,3.7967617781472676,0.71,2.901,1.0,HITCH
11.0,2018111803.0,3062.0,16.109999999999996,11.469999999999999,0.9082400563727645,2.821790211904488,5.033333000000006,5.179893821305605,0.91,1.8989999999999991,1.0,HITCH
11.0,2018111803.0,3093.0,10.439999999999998,5.619999999999997,0.7156814934033195,10.474659899013428,11.303333000000002,2.0380628057054584,1.89,3.7989999999999995,1.0,FLAT
11.0,2018111803.0,3118.0,5.82,15.759999999999998,0.18999999999999773,1.494021418855834,17.143333000000005,6.628499075959802,0.87,2.3009999999999984,1.0,POST
11.0,2018111803.0,3143.0,24.430000000000003,23.040000000000003,0.8881441324469801,1.8287700784953815,2.493333,3.3427084826529523,0.76,2.301,1.0,GO
11.0,2018111803.0,3232.0,15.560000000000002,11.09,1.4660491124106296,2.9000000000000012,6.9033330000000035,,0.78,2.0,1.0,OUT
11.0,2018111803.0,3275.0,0.370000000000001,1.490000000000002,1.450861812854691,3.1261797773000843,22.393333000000002,,4.02,1.4009999999999998,1.0,SCREEN
11.0,2018111803.0,3320.0,5.240000000000002,5.469999999999999,8.026362812631882,4.293308747341607,22.633333000000004,2.8556785533389446,0.31,3.4010000000000034,0.0,CROSS
11.0,2018111803.0,3353.0,15.66,38.989999999999995,0.9818350166906924,1.1696580696938752,5.21,3.0120092961343907,5.93,4.700000000000003,1.0,HITCH
11.0,2018111803.0,3411.0,18.419999999999998,25.53,0.3901281840626227,0.3992492955535395,5.17,7.846591616746732,0.38,2.600999999999999,0.0,CORNER
11.0,2018111803.0,3433.0,17.66,26.72,1.4424978336205527,1.1389907813498745,6.01,3.2137517016720505,1.35,2.901,1.0,CORNER
11.0,2018111803.0,3535.0,16.77,12.02000000000001,0.6519202405202705,3.952973564293093,12.41,3.96789616799634,1.12,3.898999999999994,1.0,OUT
11.0,2018111803.0,3560.0,24.619999999999997,21.61,2.1411445537375555,1.1080162453682691,6.693333000000003,2.603094312544211,0.49,2.5,0.0,HITCH
11.0,2018111803.0,3582.0,21.75,29.11,1.1447707194019243,0.628012738724301,7.473333000000004,4.162787527606955,0.15,2.198999999999998,0.0,GO
11.0,2018111803.0,3694.0,5.459999999999997,9.77,1.6602710622064076,2.889584745253199,21.823333,2.4221684499637934,1.8,2.1999999999999993,1.0,CROSS
11.0,2018111803.0,3748.0,21.67,34.61999999999999,0.08246211251235232,12.111292251448644,0.8733330000000024,6.309714732061979,1.25,3.5000000000000004,1.0,GO
11.0,2018111803.0,3773.0,22.849999999999998,20.990000000000002,3.7483463020377403,1.3413426109685775,3.99,6.144729448885441,0.85,4.098999999999997,0.0,HITCH
11.0,2018111803.0,3795.0,21.299999999999997,21.67,0.5787054518492155,1.1806777714516388,1.9833330000000018,4.569999999999999,0.91,2.899000000000001,1.0,HITCH
11.0,2018111803.0,3837.0,0.9100000000000001,11.759999999999998,5.712530087448112,8.79630035867352,23.603333000000003,2.08830074462468,4.9,2.6999999999999993,0.0,
11.0,2018111803.0,3872.0,0.18999999999999773,13.379999999999995,0.4060788100849393,8.362356127312443,23.373333000000002,8.510023501730183,0.82,2.301,1.0,CROSS
11.0,2018111803.0,3897.0,21.369999999999997,25.8,0.8486459803710824,2.5801744127093404,2.4433330000000026,,0.35,3.799999999999997,1.0,OUT
11.0,2018111804.0,134.0,19.479999999999997,8.530000000000001,0.7632168761236855,9.198369420718,6.353333000000006,,0.36,2.698999999999998,1.0,FLAT
11.0,2018111804.0,241.0,3.41,9.949999999999996,0.7305477397131526,1.9117531221368538,25.64,4.51212810101841,0.86,2.1990000000000003,1.0,HITCH
11.0,2018111804.0,266.0,15.290000000000006,22.28,1.5593909067324905,0.9986490875177272,5.353333000000006,,0.16,3.299999999999997,0.0,WHEEL
11.0,2018111804.0,349.0,12.329999999999998,2.8299999999999983,0.47927027865287064,4.611117001334927,16.13,6.060775527933697,2.46,1.1000000000000014,1.0,SCREEN
11.0,2018111804.0,396.0,17.03,21.42,0.4882622246293534,1.5286922515666754,1.3233330000000052,6.804616080279623,6.23,3.600999999999999,1.0,OUT
11.0,2018111804.0,427.0,12.52,1.9299999999999926,0.7685050422736268,7.279814558077696,16.66,7.638226233884399,1.48,1.1999999999999993,0.0,CROSS
11.0,2018111804.0,471.0,18.389999999999997,17.789999999999992,0.7387827826905492,0.7410802925459578,4.993333,4.672515382532205,1.68,2.5,0.0,OUT
11.0,2018111804.0,548.0,0.9600000000000009,11.399999999999999,1.3283448347473619,1.7962182495454164,24.65,,0.37,2.1999999999999957,1.0,HITCH
11.0,2018111804.0,573.0,3.5700000000000003,20.33,1.0904127658827187,5.006445845108081,11.593333000000001,,6.88,5.100999999999999,0.0,HITCH
11.0,2018111804.0,655.0,19.049999999999997,28.649999999999995,0.678822509939086,5.047742069480176,3.76,3.3067506709759655,1.96,3.398999999999999,0.0,CORNER
11.0,2018111804.0,677.0,5.059999999999999,10.369999999999997,0.501597448159378,1.8542114226808117,17.46,3.5361702447704633,0.84,2.0,1.0,HITCH
11.0,2018111804.0,702.0,19.369999999999997,16.06,0.7889233169326405,1.608011193990887,3.36,3.861204475290064,1.38,1.7999999999999972,1.0,HITCH
11.0,2018111804.0,854.0,5.879999999999999,5.260000000000002,1.0307764064044163,7.671271081118173,16.96,,3.03,3.0,0.0,
11.0,2018111804.0,948.0,2.990000000000002,22.129999999999995,0.880567998510061,2.784259327002426,24.19,3.2856658381521355,1.32,3.0,1.0,IN
11.0,2018111804.0,1017.0,18.779999999999998,21.929999999999993,1.576990805299767,1.8876705220986014,1.59,,1.82,2.700000000000003,0.0,GO
11.0,2018111804.0,1044.0,4.530000000000001,12.330000000000005,0.8431488599292523,2.181971585516181,24.653333000000003,4.011383801133968,0.92,1.6999999999999993,1.0,SLANT
11.0,2018111804.0,1069.0,18.3,8.500000000000007,0.166433169770927,12.102417113948777,9.133333,2.7346846253270267,1.66,2.9010000000000034,1.0,FLAT
11.0,2018111804.0,1122.0,1.0300000000000011,13.460000000000008,0.4301162633521296,3.4254634722910158,22.313333000000004,2.3528068344001363,3.99,3.7010000000000005,1.0,IN
11.0,2018111804.0,1147.0,6.870000000000001,8.340000000000003,0.35999999999999943,1.0028459502834992,16.803333000000002,4.5238589721608236,0.66,2.8000000000000043,1.0,CROSS
11.0,2018111804.0,1172.0,0.8900000000000006,1.3299999999999983,0.17029386365926164,6.662019213421711,23.743333000000003,3.0249793387724155,0.81,2.0989999999999966,0.0,
11.0,2018111804.0,1194.0,19.36,15.030000000000001,1.0095543571299077,0.8221921916437834,8.09,5.11340395431458,6.37,3.1999999999999957,0.0,
11.0,2018111804.0,1371.0,19.18,11.07,1.7634341496069526,1.5041608956491312,8.79,2.9011894112587693,3.21,3.799999999999997,0.0,FLAT
11.0,2018111804.0,1417.0,0.010000000000001563,14.55,0.7885429601486563,1.5171684151734726,22.473333000000004,3.090258888831159,1.87,3.0,1.0,HITCH
11.0,2018111804.0,1442.0,5.219999999999999,47.02,0.35227829907617914,0.7566372975210753,23.45,4.000412478732661,1.25,3.1999999999999957,1.0,GO
11.0,2018111804.0,1499.0,8.91,3.1200000000000045,0.737563556583431,3.0865028754239003,12.67,,0.64,1.100999999999999,1.0,SCREEN
11.0,2018111804.0,1619.0,21.59,40.58,0.7299315036357849,0.48259714048054675,5.943333000000003,3.754810248201632,1.17,3.0,0.0,
11.0,2018111804.0,1652.0,16.88,3.4199999999999946,0.11180339887498822,6.907047125943184,11.25,,1.3,1.3999999999999986,1.0,SCREEN
11.0,2018111804.0,1721.0,14.099999999999998,10.340000000000003,0.5119570294468081,12.373019033364496,14.293333000000004,6.781887642832193,1.36,3.1999999999999993,1.0,OUT
11.0,2018111804.0,1828.0,19.0,12.760000000000005,0.963016095400286,7.960301501827666,2.313333,,2.7,4.399000000000001,1.0,OUT
11.0,2018111804.0,1870.0,11.129999999999999,13.170000000000002,0.9699999999999935,0.762167960491648,19.0,,0.26,2.700000000000001,1.0,CROSS
11.0,2018111804.0,1895.0,0.14000000000000057,3.980000000000004,1.482194319244278,5.179073276175958,22.2,,4.72,2.6999999999999993,1.0,ANGLE
11.0,2018111804.0,1920.0,3.09,14.909999999999997,0.39962482405376504,2.4515301344262506,26.55,,0.51,1.899000000000001,1.0,HITCH
11.0,2018111804.0,2004.0,14.080000000000002,8.54,0.47095647357266357,6.056508895395101,7.33,,0.97,3.0989999999999966,1.0,FLAT
11.0,2018111804.0,2072.0,6.239999999999998,9.580000000000005,0.6741661516273268,11.193520447115821,23.543333000000004,,0.8,2.700000000000003,1.0,CROSS
11.0,2018111804.0,2180.0,5.300000000000001,8.919999999999987,0.699714227381434,0.666108099335241,22.39,5.512023222012038,0.92,1.7999999999999972,1.0,SLANT
11.0,2018111804.0,2251.0,10.66,2.5900000000000034,0.8246211251235323,6.504152519736907,16.17,6.787083320543514,0.79,1.1000000000000014,1.0,SCREEN
11.0,2018111804.0,2304.0,16.83,13.930000000000007,0.5953990258641569,2.619618292805279,9.483333000000002,3.967732349844183,1.14,1.7999999999999998,1.0,HITCH
11.0,2018111804.0,2392.0,6.110000000000003,16.95,0.4070626487409508,3.6656513745854222,22.463333000000002,0.8981091247727059,1.67,2.1999999999999993,1.0,POST
11.0,2018111804.0,2439.0,16.71,11.21,0.1421267040355162,7.778444574592017,7.053333000000002,,0.97,3.0,1.0,FLAT
11.0,2018111804.0,2470.0,0.16000000000000014,2.190000000000005,5.150000000000006,7.140063024931924,23.163333,,0.52,2.5,0.0,
11.0,2018111804.0,2518.0,18.099999999999998,23.28,0.882043082847998,0.740405294416511,2.57,2.6100191570178173,1.06,2.698999999999998,0.0,GO
11.0,2018111804.0,2540.0,4.119999999999997,6.039999999999999,0.15132745950421433,1.7705366418123079,15.69,4.832649376894622,5.55,3.8000000000000007,1.0,HITCH
11.0,2018111804.0,2565.0,20.470000000000002,13.1,1.0346496991735938,0.6711929677819899,5.283333000000006,5.175364721447177,3.43,3.600999999999999,1.0,OUT
11.0,2018111804.0,2700.0,9.420000000000002,12.160000000000004,0.9492101980067384,4.0459856648287795,13.853333000000006,,0.49,2.1000000000000014,1.0,HITCH
11.0,2018111804.0,2747.0,5.109999999999999,9.82,0.6105735008989528,1.426183718880561,22.14,4.396384878510978,1.11,1.899000000000001,1.0,HITCH
11.0,2018111804.0,2792.0,6.109999999999999,13.64,1.3112589370524845,1.6620770138594665,23.123333000000002,0.7430343195303954,2.12,3.0,0.0,CROSS
11.0,2018111804.0,2814.0,7.899999999999999,9.549999999999997,0.5162363799656151,12.90112010640936,20.403333000000003,,0.56,2.7989999999999995,1.0,FLAT
11.0,2018111804.0,2868.0,19.029999999999998,12.809999999999988,0.6395310782127854,0.7884795495128635,3.753333000000005,,5.17,2.5,1.0,HITCH
11.0,2018111804.0,2969.0,19.750000000000004,10.849999999999994,0.3661966684720209,11.512206565207203,10.953333,2.556423282635341,0.17,2.5,1.0,OUT
11.0,2018111804.0,3043.0,16.02,11.759999999999998,0.833846508657317,1.6017802595861925,4.12,2.917841668082764,1.16,1.899000000000001,1.0,HITCH
